head,tail,label,predict
m.013fln,m.01pdgp,NA,/location/location/contains
m.03b1p5,m.03rk0,NA,NA
m.03b1p5,m.03spz,NA,NA
m.0g8w11,m.05qtj,NA,NA
m.04gcbp,m.013yq,NA,NA
m.0nbwf,m.0y2vj,NA,NA
m.09472,m.0y617,NA,NA
m.02_wmtl,m.03rjj,NA,/people/person/nationality
m.0fhp9,m.03gj2,NA,NA
m.01vttb9,m.06mzp,NA,NA
m.0fky88,m.013yq,NA,NA
m.0gn30,m.05qtj,NA,NA
m.0gn30,m.0f8l9c,NA,NA
m.0gn30,m.0chghy,NA,NA
m.046lt,m.05gnf,NA,NA
m.046lt,m.0gl5_,NA,NA
m.0222qb,m.03rjj,NA,NA
m.0fqxw,m.0k3p,NA,NA
m.018klb,m.0345h,NA,NA
m.03rk0,m.0280xl6,NA,NA
m.03rk0,m.065zr,NA,/location/location/contains
m.03rk0,m.09f07,NA,NA
m.03rk0,m.01c1nm,NA,NA
m.03rk0,m.0fl2s,NA,/location/location/contains
m.03rk0,m.01cfd3,NA,NA
m.0n5d1,m.0xq2p,NA,NA
m.05czn_,m.05gnf,NA,NA
m.016mbz,m.043_z22,NA,NA
m.016mbz,m.01n7q,NA,NA
m.04b9x77,m.0x1y7,NA,NA
m.0fyrsy,m.013yq,NA,NA
m.039tvl,m.081yw,NA,NA
m.039tvl,m.02xry,NA,NA
m.039tvl,m.01n7q,NA,NA
m.0xmlp,m.02_286,NA,NA
m.0gvph1,m.09pmkv,NA,NA
m.0221f1,m.0f8l9c,NA,/people/person/nationality
m.05kr_,m.0_p2g,NA,NA
m.05kr_,m.0h7h6,NA,NA
m.05kr_,m.0zz6w,NA,NA
m.0nhv1,m.0211dhx,NA,NA
m.0nhv1,m.011cg9,NA,NA
m.01vw87c,m.05jbn,NA,NA
m.040wdl,m.03rk0,NA,NA
m.01f492,m.01b7dt,NA,NA
m.01f492,m.018z6h,NA,NA
m.0k9p4,m.02mv6p,NA,NA
m.0kvsb,m.02_286,NA,NA
m.0kvsb,m.0ytzx,NA,NA
m.0xkx4,m.0g9vh4,NA,NA
m.0xkx4,m.02_286,NA,NA
m.03f7rg,m.02v3qq,NA,NA
m.06npd,m.0gt2c9,NA,NA
m.073jl,m.04y29,NA,NA
m.09wsvh,m.05qtj,NA,NA
m.05jgc8,m.0k3p,NA,NA
m.01r_t_,m.0g3cw,NA,/people/person/nationality
m.01qkdh,m.09c7w0,NA,NA
m.01cgxp,m.07pgr,NA,NA
m.016kyn,m.0nbwf,NA,NA
m.03d0ymp,m.05cgv,NA,NA
m.02bs_m,m.0494n,NA,NA
m.02bs_m,m.04mzw77,NA,NA
m.01sm0m,m.05qtj,NA,NA
m.04n32,m.02z7b9_,NA,NA
m.048vf6,m.082fr,NA,NA
m.048vf6,m.0f2rq,NA,NA
m.0bkmf,m.0345h,NA,NA
m.0bkmf,m.0f2wj,NA,NA
m.073jq0,m.07_f2,NA,NA
m.01kzy3,m.0b90_r,NA,NA
m.01ghbx,m.03spz,NA,NA
m.055ps1,m.0d6lp,NA,NA
m.01zn9q,m.06mkj,NA,NA
m.02rg47v,m.02gjp,NA,NA
m.0j1yf,m.0y62n,NA,NA
m.0j1yf,m.018_q8,NA,NA
m.0gy96,m.0b90_r,NA,NA
m.02gnv0,m.0k049,NA,NA
m.096lv,m.04bwvpp,NA,NA
m.03d29z3,m.0f8l9c,NA,NA
m.03c3tmt,m.01x_6s,NA,NA
m.02tq9g,m.0r0m6,NA,NA
m.0r0f7,m.01r32,NA,NA
m.09jcxc,m.0b90_r,NA,NA
m.07bcn,m.0bwkpz,NA,NA
m.06bs3_,m.03shp,NA,/people/person/nationality
m.0bmj3,m.01x73,NA,NA
m.021bbp,m.04bxr71,NA,NA
m.09c6w,m.02zbm_s,NA,/location/location/contains
m.02rb2hg,m.04tgp,NA,NA
m.02n1r_,m.05jbn,NA,NA
m.0ffgh,m.01_d4,NA,NA
m.08k8j3,m.0f8l9c,NA,NA
m.0gp71x,m.01mr7p,NA,NA
m.0_lr1,m.0g17f3,NA,NA
m.0_lr1,m.0m9_5,NA,NA
m.07x18z,m.01n7q,NA,NA
m.02rdgs,m.05qtj,NA,NA
m.05gm1j,m.01_d4,NA,NA
m.05qd_,m.01gb54,NA,NA
m.05qd_,m.0f2wj,NA,NA
m.01jh01,m.0f8l9c,NA,/people/person/nationality
m.03t959,m.03spz,NA,/people/person/nationality
m.0c5v2,m.02m9jp,NA,NA
m.04cj6,m.04rwx,NA,NA
m.0lrh,m.0d6lp,NA,NA
m.027qck3,m.06yxd,NA,NA
m.01cwhp,m.01x73,NA,NA
m.01cwhp,m.03mb4v4,NA,NA
m.0wts7,m.04f_d,NA,NA
m.030b1q,m.05ywg,NA,NA
m.01s2rz,m.0chghy,NA,/people/person/nationality
m.0fn2g,m.07f1x,NA,NA
m.0fn2g,m.09mmhh,NA,NA
m.0bpw19,m.05qtj,NA,NA
m.0h5f5n,m.06q1r,NA,NA
m.01jz6d,m.01sn3,NA,NA
m.01jz6d,m.0chrx,NA,NA
m.054fvj,m.016bvz,NA,NA
m.054fvj,m.02975m,NA,NA
m.09f07,m.050xpd,NA,NA
m.09f07,m.03rk0,NA,NA
m.01f08r,m.0gxj,NA,/location/location/contains
m.01f08r,m.0gxj,NA,NA
m.08809,m.015fsv,NA,/location/location/contains
m.058w5,m.079yb,NA,NA
m.01q7pn,m.04rrd,NA,NA
m.0hclr,m.06bnz,NA,NA
m.0jdx,m.0345h,NA,NA
m.0jdx,m.09jzlt,NA,NA
m.01f28h,m.04hhv,NA,/location/location/contains
m.04vx2_,m.0hptm,NA,NA
m.02h7nv,m.015k42,NA,NA
m.047876,m.02w0nh,NA,NA
m.047876,m.03spz,NA,NA
m.047876,m.0fdk4,NA,NA
m.0k5cl,m.019fh,NA,NA
m.01m2s0,m.017_3h,NA,NA
m.01m2s0,m.06_l3r4,NA,NA
m.07f1x,m.018691,NA,NA
m.07f1x,m.0fn2g,NA,NA
m.07f1x,m.01cxqb,NA,/location/location/contains
m.024_vw,m.0z355,NA,NA
m.024_vw,m.050l8,NA,NA
m.024_vw,m.04ly1,NA,NA
m.024_vw,m.0d04z6,NA,NA
m.024_vw,m.01n7q,NA,NA
m.03_693,m.045c7b,NA,NA
m.06dfg,m.02ks0w,NA,NA
m.06dfg,m.0hnv0,NA,NA
m.06dfg,m.03ynnw,NA,NA
m.06dfg,m.0169t,NA,NA
m.06fn7z,m.09bjv,NA,NA
m.015k42,m.05qtj,NA,NA
m.015k42,m.0f8l9c,NA,NA
m.096hm,m.0f2wj,NA,NA
m.0df5jt,m.07892s,NA,NA
m.0n58p,m.0tzqk,NA,NA
m.0n58p,m.0xrzh,NA,NA
m.01p8s,m.04x85d,NA,/location/location/contains
m.08s9ym,m.01yw4d,NA,NA
m.01k3wp,m.01_d4,NA,NA
m.02fv_0,m.0f8l9c,NA,NA
m.07t0ph,m.0d060g,NA,NA
m.07t0ph,m.0d9jr,NA,NA
m.07t0ph,m.081yw,NA,NA
m.0yc7f,m.02_286,NA,NA
m.04093,m.0f8l9c,NA,/people/person/nationality
m.040j2_,m.02xry,NA,NA
m.0g424t,m.09tlh,NA,NA
m.027cxsm,m.05gnf,NA,NA
m.048q7zp,m.0dprg,NA,NA
m.06qc5k,m.03l2n,NA,NA
m.0g10g,m.0ftyc,NA,NA
m.0hl3d,m.0f8l9c,NA,/people/person/nationality
m.02y3sl,m.04f_d,NA,NA
m.02258m,m.0345h,NA,NA
m.0d039r,m.01_d4,NA,NA
m.0gtfhl,m.0r6cx,NA,NA
m.01cx_,m.05zm62y,NA,NA
m.01cx_,m.07rnlj,NA,NA
m.01cx_,m.0h0ly0,NA,/location/location/contains
m.01cx_,m.023znp,NA,/location/location/contains
m.01cx_,m.025s1yl,NA,/location/location/contains
m.01cx_,m.025s1yl,NA,/location/location/contains
m.01cx_,m.04bl11,NA,NA
m.01cx_,m.09zv8,NA,NA
m.01cx_,m.04bhmy_,NA,NA
m.01cx_,m.02_pj,NA,/location/location/contains
m.01cx_,m.04g3n2g,NA,/location/location/contains
m.01cx_,m.04g3n2g,NA,/location/location/contains
m.01cx_,m.0lfgr,NA,/location/location/contains
m.01cx_,m.0kqj1,NA,NA
m.01cx_,m.01z937,NA,NA
m.01cx_,m.01ky7r,NA,/location/location/contains
m.01cx_,m.0788m6,NA,NA
m.01cx_,m.018pn6,NA,NA
m.01cx_,m.028f4l,NA,NA
m.01cx_,m.02grw3,NA,NA
m.0fvbj_,m.01_d4,NA,NA
m.0fj21,m.02frhbc,NA,NA
m.05p_33,m.06btq,NA,NA
m.06ghw6,m.09d5h,NA,NA
m.0d05fv,m.05jbn,NA,NA
m.0d05fv,m.013yq,NA,NA
m.04sj3,m.0491m9,NA,NA
m.0271r17,m.013yq,NA,NA
m.0bqvs2,m.013yq,NA,NA
m.01gmng,m.04sqj,NA,NA
m.0b0s3,m.01_d4,NA,NA
m.02w9s,m.03rj0,NA,NA
m.027j8v1,m.013yq,NA,NA
m.0n5hw,m.0xm5b,NA,NA
m.014vk4,m.06pwq,NA,NA
m.03spz,m.04b0gl4,NA,NA
m.03spz,m.0fdkl,NA,NA
m.03spz,m.0fdkl,NA,NA
m.03spz,m.02cts,NA,NA
m.03spz,m.01hc1j,NA,NA
m.03spz,m.03_gx,NA,NA
m.03spz,m.027bzd,NA,/location/location/contains
m.03spz,m.02cvn,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.082pc,NA,NA
m.03spz,m.05qhw,NA,NA
m.03spz,m.075dh9,NA,NA
m.03spz,m.070j2,NA,NA
m.03spz,m.0c11l,NA,NA
m.03spz,m.01yf2v,NA,NA
m.03spz,m.01yf2v,NA,NA
m.03spz,m.018vww,NA,NA
m.03spz,m.0430_,NA,NA
m.03spz,m.0430_,NA,NA
m.03spz,m.0430_,NA,NA
m.03spz,m.0430_,NA,NA
m.03spz,m.0430_,NA,NA
m.03spz,m.039yt,NA,/location/location/contains
m.0g_xg,m.0xyzz,NA,NA
m.0951s,m.05qtj,NA,NA
m.0951s,m.05ywg,NA,NA
m.0c4hzt,m.0k3p,NA,NA
m.0f1_p,m.03rk0,NA,NA
m.0660r4t,m.05jbn,NA,NA
m.0d5xyn,m.0d060g,NA,NA
m.05nd489,m.01sn3,NA,NA
m.02x06nb,m.01_d4,NA,NA
m.04q2x4x,m.019fh,NA,NA
m.027r5kv,m.027bbv,NA,NA
m.030pk7c,m.045c7b,NA,NA
m.017nt,m.045c7b,NA,NA
m.017nt,m.02zs4,NA,NA
m.017nt,m.01jr6,NA,NA
m.017nt,m.013q3z,NA,NA
m.017nt,m.06y3r,NA,NA
m.044wr6,m.013yq,NA,NA
m.05dbf,m.0chghy,NA,NA
m.01mc11,m.0xzwp,NA,NA
m.03c5y,m.06bnz,NA,NA
m.05jbn,m.019_6d,NA,/location/location/contains
m.05jbn,m.0bcmd2,NA,NA
m.03t91f,m.06yxd,NA,NA
m.0fv_qy,m.0hhjk,NA,NA
m.06nkq,m.01_d4,NA,NA
m.03_mf,m.094jv,NA,NA
m.02_4t3d,m.0b90_r,NA,NA
m.0fvyg,m.0jkhr,NA,/location/location/contains
m.026scht,m.01xf8c,NA,NA
m.0633z_,m.0mhdz,NA,NA
m.0k6nt,m.03zv3n,NA,/location/location/contains
m.0p7xt,m.0d6lp,NA,NA
m.02mfq,m.0gls7,NA,NA
m.04ly1,m.0fqz6,NA,NA
m.04ly1,m.0tqj0,NA,NA
m.04ly1,m.0sszz,NA,NA
m.04ly1,m.0tkpv,NA,NA
m.04ly1,m.0gfycz,NA,NA
m.04ly1,m.0rk41,NA,NA
m.04ly1,m.04tgp,NA,NA
m.04ly1,m.010mcf,NA,NA
m.04ly1,m.04b7hcr,NA,NA
m.04ly1,m.0492rfb,NA,NA
m.01qh7,m.0t_71,NA,NA
m.01qh7,m.02j04_,NA,NA
m.01qh7,m.0986gf,NA,NA
m.078q1l,m.09d5h,NA,NA
m.0949x,m.058cm,NA,NA
m.03kfkh,m.04rwx,NA,NA
m.01dsgp,m.07f1x,NA,NA
m.01dsgp,m.04hhv,NA,NA
m.059f4,m.0fswl2,NA,NA
m.059f4,m.02hdnt,NA,NA
m.059f4,m.0cbg_1,NA,NA
m.059f4,m.04b7hcr,NA,NA
m.059f4,m.01v6b2,NA,NA
m.0m28g,m.010h4j,NA,NA
m.049z83m,m.05d4w3,NA,NA
m.019z7q,m.013yq,NA,NA
m.02gnfn,m.04tgp,NA,NA
m.0261m,m.09lxtg,NA,NA
m.0261m,m.0h45n,NA,NA
m.0261m,m.0165b,NA,NA
m.0261m,m.0165b,NA,NA
m.0261m,m.035yg,NA,NA
m.0261m,m.02bb26,NA,NA
m.0261m,m.027rn,NA,NA
m.04jb7dz,m.0wh3,NA,NA
m.0fr0t,m.07vyf,NA,NA
m.0fr0t,m.06_31xx,NA,NA
m.0fr0t,m.02x457j,NA,NA
m.016jll,m.0f2wj,NA,NA
m.02vrm3v,m.06mkj,NA,NA
m.01lpqrw,m.02_286,NA,NA
m.029_3,m.01b7dt,NA,NA
m.029_3,m.05gnf,NA,NA
m.025xxh2,m.013yq,NA,NA
m.02_324j,m.01_d4,NA,NA
m.08cnms,m.0xnb1,NA,NA
m.021h8y,m.071cn,NA,NA
m.02wzq6,m.010bnr,NA,NA
m.02wzq6,m.010bjp,NA,NA
m.0f0y8,m.03f7gxr,NA,NA
m.01c1nm,m.03rk0,NA,NA
m.01c1nm,m.02476y,NA,/location/location/contains
m.09cfq,m.02_286,NA,NA
m.013y6y,m.05fky,NA,NA
m.0mm0p,m.01dljr,NA,NA
m.08kd7z,m.012wgb,NA,NA
m.04dhv_,m.0156q,NA,NA
m.0jyw,m.01znc_,NA,NA
m.0dzv64,m.06yxd,NA,NA
m.0njpq,m.0y1rf,NA,NA
m.0277g9,m.07z1m,NA,NA
m.0mdz2,m.01q2k7,NA,NA
m.077qn,m.0752f,NA,/location/location/contains
m.077qn,m.0752f,NA,/location/location/contains
m.077qn,m.02p1d6c,NA,NA
m.077qn,m.04jpkhf,NA,NA
m.077qn,m.056vv,NA,NA
m.08wy6b,m.013yq,NA,NA
m.035tvf,m.051rgr,NA,NA
m.035tvf,m.02_286,NA,NA
m.045zr,m.0d6lp,NA,NA
m.0437ll,m.03spz,NA,NA
m.02cvn,m.043ks,NA,NA
m.02cvn,m.0430_,NA,NA
m.02cvn,m.065brx,NA,NA
m.03qncl3,m.029bp6,NA,NA
m.03gvq8,m.07t65,NA,NA
m.03gvq8,m.03spz,NA,NA
m.03gvq8,m.04hqz,NA,NA
m.03gvq8,m.0c11l,NA,NA
m.03gvq8,m.03shp,NA,NA
m.0rqf1,m.0rql_,NA,NA
m.012cj0,m.0d6lp,NA,NA
m.01hdht,m.0f2wj,NA,NA
m.03rt9,m.05bcl,NA,NA
m.03y3dk,m.0f2wj,NA,NA
m.023sct,m.0t6rl,NA,NA
m.01ccgq,m.0b90_r,NA,NA
m.03ghjwx,m.03ddgk1,NA,NA
m.02dg4l,m.07t65,NA,NA
m.01651q,m.03s0w,NA,NA
m.01651q,m.045c7b,NA,NA
m.01651q,m.059f4,NA,NA
m.01651q,m.06yxd,NA,NA
m.01651q,m.0k049,NA,NA
m.01651q,m.02_286,NA,NA
m.0465w3,m.0g6ff,NA,NA
m.03pq5y,m.0fhp9,NA,NA
m.0h7h6,m.0d060g,NA,/location/administrative_division/country
m.0h7h6,m.0d060g,NA,/location/administrative_division/country
m.0h7h6,m.0d060g,NA,NA
m.0h7h6,m.0d060g,NA,/location/administrative_division/country
m.0h7h6,m.07_sqy,NA,NA
m.0h7h6,m.07wjk,NA,NA
m.0h7h6,m.0496dg,NA,NA
m.0h7h6,m.049gjl,NA,NA
m.0h7h6,m.01xs9p,NA,NA
m.0h7h6,m.03f861,NA,NA
m.0h7h6,m.04lf3b,NA,NA
m.06vxqx,m.024mqz,NA,NA
m.099d4,m.07dv8,NA,NA
m.06bpxx,m.06srk,NA,NA
m.026kp2,m.02_286,NA,NA
m.06yxd,m.03d0qts,NA,NA
m.06yxd,m.0_n0_,NA,NA
m.06yxd,m.0l6t9,NA,NA
m.06yxd,m.01jwjg,NA,NA
m.06yxd,m.0gkgp,NA,NA
m.06yxd,m.04911_d,NA,NA
m.06yxd,m.0_lr1,NA,NA
m.06yxd,m.02sn03,NA,NA
m.06yxd,m.013kx9,NA,NA
m.06yxd,m.04b7hcr,NA,NA
m.06yxd,m.04b7hcr,NA,NA
m.06yxd,m.04b7hcr,NA,NA
m.06yxd,m.04b7hcr,NA,NA
m.06yxd,m.032w14,NA,/location/location/contains
m.06yxd,m.0rfjj,NA,NA
m.0bjk9q,m.0kk9v,NA,NA
m.05zmgmc,m.01jr6,NA,NA
m.0309vy,m.01cx_,NA,NA
m.026jywh,m.01_d4,NA,NA
m.0151s1,m.0fn08,NA,NA
m.0y2bp,m.0y33v,NA,NA
m.0y2bp,m.02_286,NA,NA
m.054g88l,m.0fhp9,NA,NA
m.042dsg,m.0dc95,NA,NA
m.02pkkkr,m.0xyzz,NA,NA
m.017xm3,m.05jbn,NA,NA
m.0bpyvj,m.02ygr1,NA,NA
m.03pbf,m.0345h,NA,NA
m.01m9rlq,m.0m6_j,NA,NA
m.01n4w,m.07jfqvf,NA,NA
m.01n4w,m.0blbd,NA,NA
m.01n4w,m.05n8ns,NA,NA
m.01n4w,m.03w99bx,NA,NA
m.01n4w,m.0rwmg,NA,NA
m.01n4w,m.04fmnq,NA,NA
m.01n4w,m.02d6c,NA,/location/location/contains
m.01jr6,m.0r679,NA,NA
m.01jr6,m.0gtsr,NA,NA
m.01jr6,m.01t3jl,NA,/location/location/contains
m.02qx69,m.0f2wj,NA,NA
m.02pnb23,m.03shp,NA,NA
m.0kxrb,m.0494n,NA,NA
m.0kxrb,m.03shp,NA,NA
m.02x8myw,m.05sfff,NA,NA
m.02rf2mb,m.0lpk3,NA,NA
m.02z1txl,m.01jr6,NA,NA
m.03ctvqc,m.0l0mk,NA,NA
m.0dkly,m.06tgw,NA,NA
m.01dfb6,m.04lc0h,NA,NA
m.013yq,m.033h7k,NA,/location/location/contains
m.013yq,m.0rmq4,NA,NA
m.013yq,m.06ccvw,NA,/location/location/contains
m.013yq,m.0f1nl,NA,NA
m.013yq,m.06rmp,NA,NA
m.013yq,m.01_r9k,NA,/location/location/contains
m.013yq,m.04g3kmy,NA,NA
m.013yq,m.02j416,NA,/location/location/contains
m.013yq,m.01_s9q,NA,/location/location/contains
m.013yq,m.0rtx3,NA,NA
m.013yq,m.050n0k,NA,NA
m.013yq,m.03xzl1,NA,NA
m.01zv_,m.06mkj,NA,/location/administrative_division/country
m.034rs7,m.075dhf0,NA,NA
m.034rs7,m.02_286,NA,NA
m.017rh4,m.04tgp,NA,NA
m.01gb54,m.0b1f49,NA,NA
m.01gb54,m.06pj8,NA,NA
m.06qds8,m.0fvwg,NA,NA
m.09k0f,m.0d04z6,NA,NA
m.09k0f,m.0d6hn,NA,NA
m.027jv8,m.03v1s,NA,NA
m.08z129,m.0d6lp,NA,NA
m.02xxbs,m.013yq,NA,NA
m.05bcl,m.0ydqv,NA,NA
m.05bcl,m.03rt9,NA,NA
m.05bcl,m.01l63,NA,NA
m.05bcl,m.012wgb,NA,NA
m.02nsp,m.05l64,NA,NA
m.02nsp,m.05b4w,NA,/people/person/nationality
m.02k6x3,m.06yxd,NA,NA
m.05pzv3,m.0824r,NA,NA
m.05pzv3,m.02xry,NA,NA
m.058g35,m.0f8l9c,NA,NA
m.0f8l9c,m.05qtj,NA,NA
m.0f8l9c,m.05qtj,NA,NA
m.0f8l9c,m.05qtj,NA,/location/location/contains
m.0f8l9c,m.02h_9x,NA,NA
m.0f8l9c,m.0p8hy,NA,NA
m.0f8l9c,m.074jyl,NA,NA
m.0f8l9c,m.01n3pv,NA,/location/location/contains
m.0f8l9c,m.0877z,NA,NA
m.0f8l9c,m.0cbhh,NA,NA
m.0f8l9c,m.02j81,NA,NA
m.0f8l9c,m.02lg4s,NA,NA
m.0f8l9c,m.0f0sbl,NA,NA
m.0f8l9c,m.0345h,NA,NA
m.0f8l9c,m.01jdqr,NA,NA
m.08m15k,m.04rrd,NA,NA
m.0c306d,m.018_q8,NA,NA
m.0c306d,m.09d5h,NA,NA
m.07_pf,m.0q9rr,NA,NA
m.0byx60,m.0chghy,NA,/people/person/nationality
m.032ttg,m.05qtj,NA,NA
m.03lpl1,m.028vzp,NA,NA
m.03lpl1,m.01gl9g,NA,NA
m.0cc4kj,m.0f8l9c,NA,NA
m.02qdbpn,m.03rk0,NA,/people/person/nationality
m.01l8n7l,m.05jbn,NA,NA
m.02bj6k,m.02_286,NA,NA
m.04bskh,m.05qtj,NA,NA
m.0b15dp,m.0lxbs,NA,NA
m.0gptdv,m.03rjj,NA,NA
m.02nj6,m.01x73,NA,NA
m.06dv3,m.0chghy,NA,NA
m.02j8fb,m.01jtml,NA,NA
m.0cgbf,m.0f2wj,NA,NA
m.07qvns,m.05qtj,NA,NA
m.02bt4t,m.03shp,NA,NA
m.0d04z6,m.02cr0g,NA,NA
m.0d04z6,m.06wl7h,NA,NA
m.0d04z6,m.097vjv,NA,NA
m.0y9dm,m.09rdzl,NA,NA
m.02r570,m.05ct37,NA,NA
m.0134mk,m.0fw4v,NA,NA
m.0260dq3,m.0f8l9c,NA,/people/person/nationality
m.02wyc0,m.0tj9,NA,NA
m.02rg_g0,m.0fqz6,NA,NA
m.01l63,m.01bqzy,NA,NA
m.026dfrz,m.019fh,NA,/people/person/place_lived
m.01js1,m.0cvw9,NA,NA
m.027zz,m.01n7q,NA,NA
m.0hsqf,m.053_q2,NA,NA
m.0hsqf,m.05b7q,NA,NA
m.0hsqf,m.0bhbkg,NA,NA
m.0hsqf,m.0nfx1,NA,NA
m.0hsqf,m.05p89y,NA,/location/location/contains
m.0hsqf,m.06qd3,NA,NA
m.035hm,m.06mkj,NA,NA
m.04brcl,m.01vsl,NA,NA
m.04brcl,m.02_286,NA,NA
m.0bmh4,m.01_d4,NA,NA
m.01wrmyr,m.09bjv,NA,NA
m.05214n,m.0498y,NA,NA
m.05214n,m.02xry,NA,NA
m.0t_jl,m.023znp,NA,NA
m.0jfzc,m.03spz,NA,/people/person/nationality
m.0743d4,m.01x73,NA,NA
m.059s8,m.0gll6s,NA,/location/location/contains
m.02pn5f8,m.0tlc9,NA,NA
m.03d9v8,m.0chghy,NA,NA
m.0ddn38,m.04sqj,NA,NA
m.0ddn38,m.0b90_r,NA,NA
m.07hyk,m.04rwx,NA,NA
m.07hyk,m.043_z22,NA,NA
m.07hyk,m.02_286,NA,NA
m.02q42j_,m.09tlc8,NA,NA
m.042zc2,m.0f8l9c,NA,NA
m.0653l3,m.0hzlz,NA,NA
m.05v8c,m.019wg0,NA,NA
m.0162c8,m.02_286,NA,NA
m.04lg6,m.0cfjp,NA,NA
m.04lg6,m.03rjj,NA,NA
m.02m7yd,m.07t65,NA,NA
m.02m7yd,m.03shp,NA,NA
m.01zc23k,m.0d6lp,NA,NA
m.02x49f,m.0fhp9,NA,NA
m.06c6l,m.0ncj8,NA,NA
m.013qmk,m.05qtj,NA,NA
m.06mz5,m.04b7hcr,NA,NA
m.01lc5,m.0h45n,NA,/people/person/place_lived
m.09c7w0,m.0z355,NA,NA
m.09c7w0,m.01_d4,NA,NA
m.0gt8x,m.06tgw,NA,NA
m.0gt8x,m.01z88t,NA,NA
m.0gt8x,m.02gnp2,NA,NA
m.0d6hn,m.04h0c0,NA,NA
m.013q3z,m.045c7b,NA,NA
m.013q3z,m.017nt,NA,NA
m.01yw4d,m.0752f,NA,NA
m.0mp3l,m.0g8rj,NA,/location/location/contains
m.02vsp,m.0d6lp,NA,NA
m.05fjdb,m.02_286,NA,NA
m.03h1cv,m.049d1,NA,NA
m.01gz1b,m.01_d4,NA,NA
m.040nwr,m.03rk0,NA,/people/person/nationality
m.07t21,m.0gt2c9,NA,NA
m.07t21,m.0fp2v,NA,NA
m.09pmkv,m.0gvph1,NA,NA
m.09pmkv,m.02wvmv2,NA,NA
m.026y0_s,m.0h7h6,NA,NA
m.01qlryl,m.0chghy,NA,NA
m.04ykg,m.066b_9,NA,NA
m.04ykg,m.01pdgp,NA,NA
m.04ykg,m.0svb2,NA,NA
m.04ykg,m.04c28mk,NA,NA
m.04ykg,m.01bl5v,NA,/location/location/contains
m.04ykg,m.0w439,NA,NA
m.04ykg,m.0wnnz,NA,NA
m.04ykg,m.0b2ddr,NA,NA
m.04ykg,m.02xb765,NA,NA
m.04wr92,m.0hptm,NA,NA
m.077rj,m.02_286,NA,NA
m.019fz,m.043_z22,NA,NA
m.01thv7,m.04hqz,NA,NA
m.0x3b7,m.05jbn,NA,NA
m.01qg42,m.0sbv7,NA,NA
m.0268qsr,m.0hptm,NA,NA
m.025v554,m.09tlh,NA,NA
m.05qhw,m.081m_,NA,NA
m.05qhw,m.03spz,NA,NA
m.05qhw,m.0345h,NA,NA
m.04hqz,m.09bjv,NA,NA
m.0dngp8,m.02_286,NA,NA
m.08x_t9,m.019fh,NA,NA
m.01pkks,m.0jdx,NA,NA
m.04c33k1,m.0f2rq,NA,NA
m.034yk7,m.05vz3zq,NA,NA
m.014dq7,m.0q9fp,NA,NA
m.0k70,m.01p6l6,NA,NA
m.0mwvq,m.0_dsj,NA,NA
m.041h0,m.0b15dp,NA,NA
m.041h0,m.012wgb,NA,NA
m.03y00q5,m.0f8l9c,NA,/people/person/nationality
m.06y7d,m.043_z22,NA,NA
m.0165v,m.0brq4,NA,/location/location/contains
m.02bmd_,m.02_286,NA,NA
m.0fspyy,m.04y29,NA,/people/person/religion
m.04b98sv,m.05f3w9b,NA,NA
m.03v_5,m.0649vf,NA,NA
m.05b4w,m.03xg86,NA,NA
m.0r6cx,m.0d6lp,NA,NA
m.09vkgk,m.0f2wj,NA,NA
m.0549zb,m.035tvf,NA,NA
m.01kd7n_,m.0qpqn,NA,NA
m.0fw4v,m.0134mk,NA,NA
m.02jq1,m.01wls9,NA,NA
m.0429ct,m.03gj2,NA,NA
m.06g7pz,m.04gqr,NA,NA
m.06q1r,m.05b_cqq,NA,NA
m.0j_c,m.0f2wj,NA,NA
m.0llm,m.03spz,NA,NA
m.0hfwb,m.0f8l9c,NA,NA
m.0163v,m.0gt2c9,NA,/location/location/contains
m.0cjhby,m.013yq,NA,NA
m.06hly,m.01cx_,NA,NA
m.027jjn,m.01k3wp,NA,NA
m.03kvq4,m.01_d4,NA,NA
m.0btxfk,m.0498y,NA,NA
m.05bn9d,m.0fqbf,NA,NA
m.08c39k,m.0f2wj,NA,NA
m.0bbk1c,m.0b_q1z,NA,NA
m.07lgjq,m.025z4s,NA,NA
m.03gj2,m.0fhp9,NA,NA
m.03gj2,m.0b1mf,NA,NA
m.034bs,m.05qtj,NA,NA
m.034bs,m.06mkj,NA,NA
m.0xmp9,m.01063t,NA,NA
m.05byy,m.04h0c0,NA,NA
m.02vzc,m.02rmm1,NA,NA
m.0357_,m.0fdkl,NA,NA
m.0l99s,m.0y5j9,NA,NA
m.0l99s,m.0frf34,NA,NA
m.01ggm,m.0f2rq,NA,NA
m.027xnlz,m.0xyzz,NA,NA
